Serial,Source,commodity,date,sentence,polarity,subjectivity,Sentiment_Type
19793,Economies.com,silver,24.08.2018,"Silver futures rose nearly two percent in American trade off August 15 lows, as the dollar index fell off 14-month highs for the sixth session out of eight, following earlier durable goods data from ...",0.14,0.39,Positive
19796,Economies.com,silver,24.08.2018,"Silver futures tilted lower in Asian trade on track for the 11th weekly loss in a row, the longest such streak since the second half of 2014, while the dollar index barely dipped as well, ahead of ...",-0.023333333,0.153333333,Negative
19799,Economies.com,silver,23.08.2018,"Silver futures fell over one percent in American trade away from August 15 highs, as the dollar index climbed off August 2 lows for another session, following earlier data from China, the world's ...",0,0.2,Neutral
19802,Economies.com,silver,23.08.2018,"Silver futures fell nearly one percent in Asian trade away from August 15 highs, as the dollar index climbed off August 2 lows for another session, ahead of later US labor and housing ...",0.033333333,0.133333333,Positive
19804,Economies.com,silver,22.08.2018,"Silver futures tilted lower in American trade as the dollar index slipped away from June 2017 highs for the sixth straight session, following disappointing US housing data and ahead of the Federal ...",-0.1,0.3,Negative
19807,Economies.com,silver,22.08.2018,"Silver prices fell in European trades away from week highs hit yesterday, on track to the second loss in three days as the dollar regains footing ahead of the Federal Reserve's meeting ...",0,0,Neutral
19810,Economies.com,silver,21.08.2018,"Silver futures rose in American trade away from February 2015 lows for the third session out of four, as the dollar index backed off June 2017 highs, amid a lack of data from the US ...",0.2,0.316666667,Positive
19813,Economies.com,silver,21.08.2018,"Silver futures rose nearly one percent in Asian trade off 2-1/5 year lows as the dollar index backed off June 2017 highs, in a day that lacks major data releases from the US. 
 
As of ...",0.190625,0.4625,Positive
19815,Economies.com,silver,20.08.2018,"Silver futures rose in American trade away from February 2015 lows, as the dollar index backed off June, 2017 highs for another session, amid a lack of major data releases from the US ...",0.220833333,0.483333333,Positive
19818,Economies.com,silver,20.08.2018,"Silver futures gained nearly one percent in Asian trade away from February 2016 lows for another session, as the dollar index barely inched up in a day that lacks major data releases from the ...",0.053125,0.25,Positive
19820,Economies.com,silver,17.08.2018,"Silver futures fell in American trade to near 2-1/5 year lows, even as the dollar index slid away from June 2017 highs, following earlier consumer data from the US, while investors look forward to a ...",0.025,0.25,Positive
19822,Economies.com,silver,17.08.2018,"Silver futures declined in Asian trade to settle near 2-1/5 year lows, as the dollar index backed off 14-month highs, ahead of US consumer data later today.
 
 As of 04:54 GMT, silver ...",0.033333333,0.133333333,Positive
19825,Economies.com,silver,16.08.2018,"Silver futures rose over one percent in American trade off February 3, 2016 lows, as the dollar index traded mostly flat but within eyesight of 14-month highs, following earlier housing and labor ...",0.115,0.335,Positive
19828,Economies.com,silver,16.08.2018,"Silver futures titled higher in Asian trade off February 3, 2016 lows, while the dollar index backed off June 2017 highs, ahead of housing, unemployment data from the US later ...",0.083333333,0.166666667,Positive
19830,Economies.com,silver,15.08.2018,"Silver futures fell over four percent in American trade to February 3, 2016 lows, while the dollar index hit June 2017 highs, following a spate of industrial and retail sales data from the ...",0,0.05,Neutral
19833,Economies.com,silver,15.08.2018,"Silver futures tumbled nearly one percent in Asian trade to April 16, 2016 lows, as the dollar index scaled June 27, 2017 highs, ahead of important retail sales and industrial data from the US ...",0.166666667,0.466666667,Positive
19835,Economies.com,silver,14.08.2018,"Silver futures rose for the first time in three sessions off April 6, 2016 lows, as the dollar index scaled June 27, 2017 highs, following earlier data from China, the world's largest metals ...",0.2125,0.470833333,Positive
19839,Economies.com,silver,13.08.2018,"Silver futures fell nearly two percent in American trade to April 5, 2016 lows, as the dollar index scaled June 28, 2017 highs, as the contracts of the white metal become costlier to holders of other ...",-0.00625,0.19375,Negative
19842,Economies.com,silver,13.08.2018,"Silver futures fell in Asian trade to July 19 lows, while the dollar index marked another year high, amid market lull with no data releases from the US today. 
 
As of 05:03 GMT, silver ...",0.086666667,0.38,Positive
19844,Economies.com,silver,10.08.2018,"Silver futures slid nearly one percent in American trade to August 3 lows, on track for the ninth weekly decline in a row, the longest such streak in four years, while the dollar index spiked to July ...",0.033333333,0.3,Positive
19851,Economies.com,silver,09.08.2018,"Silver futures titled higher in American trade to August 3 highs, following strong inflation data from China, the world's largest metals consumer, while the dollar index advanced after upbeat ...",0.216666667,0.386666667,Positive
19854,Economies.com,silver,09.08.2018,"Silver futures tilted higher in Asian trade as the dollar index traded mostly flat, following earlier data from China, the world's largest metals consumer, and ahead of US inflation and labor data ...",0.045,0.245,Positive
19856,Economies.com,silver,08.08.2018,"Silver futures titled higher in American trade, while the dollar index traded mostly flat, following earlier trade data from China, the world's largest metals consumer, and amid a lack of releases in ...",0.045,0.245,Positive
19859,Economies.com,silver,08.08.2018,"Silver futures rose in Asian trade as the dollar index extended decline from July 19 highs, following earlier trade data from China, the world's largest metals consumer, and amid a lack of releases ...",0.15,0.3875,Positive
19861,Economies.com,silver,07.08.2018,"Silver futures inched higher in American trade as the dollar index lost ground, following earlier labor data from the US, and as America reimposed blanket sanctions on Iran with effect starting ...",0.05,0.24,Positive
19864,Economies.com,silver,07.08.2018,"Silver futures tilted higher in Asian trade as the dollar index traded flat ahead of labor data from the US later today. 
 
As of 05:14 GMT, silver futures due in September rose 0.08% to ...",0.116666667,0.325,Positive
19866,Economies.com,silver,06.08.2018,"Silver futures fell nearly one percent in American trade as the dollar index continues bounce off July 26 lows, amid a lack of data today from the US, the world's largest economy. 
 
As ...",0.05,0.2,Positive
19870,Economies.com,silver,06.08.2018,"Silver prices traded flat in Asia within striking distance of July 19 lows, while the dollar index eked out gains for the fourth session out of five, amid a lack of data from the US ...",0.158333333,0.375,Positive
19872,Economies.com,silver,03.08.2018,"Silver futures climbed off July 19 lows in American trade on track for the first weekly profit in eight weeks, as the dollar index backed off July 19 highs, following earlier employment and services ...",0.0625,0.233333333,Positive
19875,Economies.com,silver,03.08.2018,"Silver futures fell to July 20 lows in Asian trade, while the dollar index backed off July 20 highs ahead of the all-important US payrolls report later today. 
 
Silver futures due on ...",-0.041666667,0.125,Negative
19878,Economies.com,silver,02.08.2018,"Silver futures fell to July 27 lows in American trade as the dollar index hit July 20 highs, following earlier data from the US, and after the Federal Open Market Committee wrapped up its policy ...",0,0.275,Neutral
19880,Economies.com,silver,02.08.2018,"Silver futures tilted lower in Asian trade as the dollar index hit July 27 highs, after the Federal Open Market Committee wrapped up its policy meeting in Washington yesterday, and ahead of US ...",0,0.25,Neutral
19884,Economies.com,silver,01.08.2018,"Silver futures declined in Asian trade as the dollar index marked modest gains, ahead of employment and manufacturing data from the US, while the Federal Open Market Committee decides on interest ...",0.05,0.5,Positive
19885,Economies.com,silver,31.07.2018,"Silver futures titled higher in American trade on track for the first weekly profit in eight weeks, and the second monthly loss in a row, following earlier data from China, the world's largest metals ...",0.083333333,0.238888889,Positive
19888,Economies.com,silver,31.07.2018,"Silver futures tilted lower in Asian dollar as the dollar index traded mostly flat, following earlier data from China, the world's largest metals consumer, and ahead of US personal spending and ...",-0.005,0.205,Negative
19890,Economies.com,silver,30.07.2018,"Silver futures rose in American trade off July 24 lows for the second session, as the dollar index backed off July 20 highs, following earlier housing data from the US. 
 
As of 05:21 ...",0.12,0.31,Positive
19893,Economies.com,silver,30.07.2018,"Silver futures tilted lower in Asian trade, while the dollar index traded mostly flat with a slight upward lean, ahead of US housing data later today. 
 
As of 05:05 GMT, silver futures ...",-0.047916667,0.072916667,Negative
19895,Economies.com,silver,27.07.2018,"Silver futures traded mostly flat in American trade on track for the seventh weekly decline in a row, while the dollar index backed off July 20 highs, following earlier GDP and consumer data from the ...",-0.00625,0.18125,Negative
19898,Economies.com,silver,27.07.2018,"Silver futures titled lower in Asian trade on track for the seventh weekly loss in a row, while the dollar index dipped as well, ahead of US growth and consumer data later ...",0,0,Neutral
19901,Economies.com,silver,26.07.2018,"Silver futures fell nearly one percent in American trade, as the dollar index bounced off July 10 lows, following earlier data from the US and China, the world's largest metals ...",0.025,0.25,Positive
19904,Economies.com,silver,26.07.2018,"Silver futures titled higher in Asian trade as the dollar index plumbed July 10 lows, ahead of US trade, labor and inventory data, while investors await policy decisions by the European Central Bank ...",0.0625,0.1875,Positive
19906,Economies.com,silver,25.07.2018,"Silver futures rose in American trade off July 10, 2017 lows as the dollar index backed off one-year highs, following earlier housing data from the US today. 
 
As of 05:20 GMT, silver ...",0.15,0.3875,Positive
19909,Economies.com,silver,25.07.2018,"Silver futures tilted lower in Asian trade as the dollar index advanced, ahead of US housing data later today.
 
As of 05:16 GMT, silver futures due on September 15 fell 0.26% to $15.48 an ...",0.06875,0.24375,Positive
19911,Economies.com,silver,24.07.2018,"Silver futures rose in American trade off July 10, 2017 lows, as the dollar index gave up some ground, following earlier mixed data from the US. 
 
As of 05:33 GMT, silver futures due on ...",0.079166667,0.3625,Positive
19914,Economies.com,silver,24.07.2018,"Silver futures titled lower in Asian trade as the dollar index climbed off July 11 lows for another session, ahead of housing, manufacturing, and services data from the US later ...",0,0,Neutral
19916,Economies.com,silver,23.07.2018,"Silver futures fell about one percent in American trade, while the dollar index rebounded from July 11 lows, following earlier data from the US, the world's largest economy. 
 
As of ...",0,0.2,Neutral
19918,Economies.com,silver,23.07.2018,"Silver futures tilted lower in Asian trade, while the dollar index backed off July 14, 2017 highs, ahead of housing data later today from the US. 
 
As of 05:07 GMT, silver futures due on ...",-0.041666667,0.125,Negative
19920,Economies.com,silver,20.07.2018,"Silver futures rose nearly one percent in American trade off July 10, 2017 lows, while the dollar index tumbled for the first time in four days, amid a lack of data from the US, and after President ...",0.2375,0.420833333,Positive
19923,Economies.com,silver,20.07.2018,"Silver futures fell in Asian trade to near one-year lows, while the dollar index slipped form July 14, 2017 highs for another session, amid a lack of data from the US today, and after President ...",0.05,0.2,Positive
19926,Economies.com,silver,19.07.2018,"Silver futures plummeted two percent in American trade to July 10, 2017 lows, while the dollar index rose to one-year peak, following earlier data from the US, and after the conclusion of Federal ...",0.15,0.3875,Positive
19929,Economies.com,silver,19.07.2018,"Silver futures declined in Asian trade to near year lows, while the dollar index barely budged down, ahead of US employment data later today and after the conclusion of Federal Reserve Chair Jerome ...",-0.001111111,0.157777778,Negative
19931,Economies.com,silver,18.07.2018,"Silver futures fell to July 10, 2017 lows as the dollar index rose to June 28 highs, following earlier disappointing data from the US, while Federal Reserve Chair Jerome Powell wrapped up the second ...",0,0.45,Neutral
19934,Economies.com,silver,18.07.2018,"Silver futures tilted lower to near one-year lows, as the dollar index pulled back from July 11 lows for another session, ahead of Federal Reserve Chair Jerome Powell's second part of his ...",0.033333333,0.133333333,Positive
19936,Economies.com,silver,17.07.2018,"Silver futures rose over one percent in American trade away from July 11, 2017 lows, as the dollar index climbed for the first time in three sessions, following earlier positive data from the US, ...",0.179545455,0.40479798,Positive
19939,Economies.com,silver,17.07.2018,"Silver futures heaved up in Asian trade while the dollar index slipped from June 29 highs for the third straight session, ahead of US industrial data later today, and the first half of Federal ...",0.047222222,0.15,Positive
19941,Economies.com,silver,16.07.2018,"Silver futures titled higher in American trade, while the dollar index slipped off June 29 highs, following earlier data from China, the world's largest energy importer, and the US, the world's ...",0.0625,0.275,Positive
19945,Economies.com,silver,16.07.2018,"Silver futures titled higher in Asian trade while the dollar index traded flat, following earlier data from China, the world's largest metals consumer, and ahead of important US data on retail sales ...",0.104166667,0.370833333,Positive
19947,Economies.com,silver,13.07.2018,"Silver futures fell nearly one percent in American trade to December 13 lows, while the dollar index inched down for the first time in five sessions, following earlier data from China, the world's ...",0.032407407,0.27037037,Positive
19951,Economies.com,silver,13.07.2018,"Silver futures titled lower in Asian trade while the dollar index eked out gains, following earlier data from China, the world's largest metals consumer, and ahead of important US data later ...",0.08,0.32,Positive
19954,Economies.com,silver,12.07.2018,"Silver futures rose nearly one percent in American trade off December 13 lows, while the dollar index inched up to July 13 highs, following earlier data from the US, the world's largest ...",0.14,0.39,Positive
19957,Economies.com,silver,12.07.2018,"Silver futures tilted higher in Asian trade off December 13 lows, as the dollar index barely inched away from July 3 highs, ahead of US inflation data and the release of the European Central Bank's ...",0.06,0.17,Positive
19959,Economies.com,silver,11.07.2018,"Silver futures fell nearly three percent in American trade to July 2 lows, as the dollar index gained ground for the third straight session, following earlier inflation data from the US and ahead of ...",0.05,0.233333333,Positive
19962,Economies.com,silver,11.07.2018,"Silver futures shed one percent in Asian trade to the lowest since July 3, as the dollar index climbed off June 14 lows for the third session, ahead of important inflation data from the US later ...",0.1,0.25,Positive
19964,Economies.com,silver,10.07.2018,"Silver futures tilted lower in American trade away from June 27 highs, as the dollar index rose off June 14 lows for the second session, following earlier data from China, the world's largest metals ...",0.12,0.31,Positive
19968,Economies.com,silver,10.07.2018,"Silver futures tilted higher in Asian trade away from December 13 lows for the sixth session out of seven, as the dollar index eked out some modest gains, following earlier data from China, the ...",0.07,0.4,Positive
19970,Economies.com,silver,09.07.2018,"Silver futures rose in American trade away from December 13 lows for the fifth session out of six, as the dollar index gained ground for the first time in three sessions, amid a lack of data from the ...",0.283333333,0.427777778,Positive
19972,Economies.com,silver,09.07.2018,"Silver futures rose in Asian trade away from December 13 lows for the fifth session out of six, as the dollar index fell for the fifth session out of eight away from July 14 highs.
 
Markets ...",0.3,0.475,Positive
19981,Economies.com,silver,05.07.2018,"Silver futures rose in Asian trade away from December 13 lows as the dollar index traded flat, ahead of important data from the US, the world's largest economy, and after the American market closed ...",0.145833333,0.3625,Positive
19987,Economies.com,silver,03.07.2018,"Silver futures tilted higher in Asian trade, still hovering near seven-month lows as the dollar index moved little ahead of US data on factory orders later today. 
 
As of 04:56 GMT, ...",0.0325,0.28,Positive
19989,Economies.com,silver,02.07.2018,"Silver futures fell nearly two percent in American trade to December 13 lows as the dollar index gained solid ground, following earlier data from China, the world's largest metals consumer, and the ...",0.02,0.22,Positive
19993,Economies.com,silver,02.07.2018,"Silver futures fell nearly one percent in Asian trade as the dollar index gained ground at the week's open, following earlier data from China, the world's largest metals consumer, and ahead of ...",0.02,0.3,Positive
19995,Economies.com,silver,29.06.2018,"Silver futures rose nearly one percent in American trade away from December 14 lows, while still on track for weekly, monthly, and quarterly losses, as the dollar index tumbled from July 14, 2017 ...",0.233333333,0.45,Positive
19998,Economies.com,silver,29.06.2018,"Silver futures rose nearly one percent in Asian trade away from December 14 lows for the second session, while the dollar index fell off year highs, ahead of later US data on personal spending, ...",0.116666667,0.275,Positive
20001,Economies.com,silver,28.06.2018,"Silver futures fell over one percent in American trade to December 14 lows, while the dollar index inched away from July 20, 2017 highs, following earlier data from the US, the world's largest ...",0,0.2,Neutral
20004,Economies.com,silver,28.06.2018,"Silver futures fell in Asian trade while the dollar index moved little today, ahead of later data from the US, while investors await the European Union Economic Summit in Brussels. 
 
As ...",0.0025,0.14,Positive
20006,Economies.com,silver,27.06.2018,"Silver futures fell in American trade to early May lows as the dollar index rose from June 14 lows, following earlier data from the US, the world's largest economy, while Federal Reserve Governor ...",0.14,0.37,Positive
20008,Economies.com,silver,27.06.2018,"Silver futures tilted lower in Asian trade while the dollar traded flat, not far from recent July 20, 2017 highs. 
 
As of 04:54 GMT, silver futures due on September 15 slipped 0.19% to ...",-0.04,0.35,Negative
20010,Economies.com,silver,22.06.2018,"Silver futures rose nearly one percent in American trade away from early May lows, as the dollar index fell off July 14 highs, following earlier mixed data from the US. 
 
As of 08:02 ...",0.114285714,0.357142857,Positive
20013,Economies.com,silver,22.06.2018,"Silver futures inched down in Asian trade while the dollar index slipped away from July 14 highs, ahead of important data from the euro zone and US later today. 
 
As of 05:26 GMT, silver ...",0.061111111,0.322222222,Positive
20016,Economies.com,silver,21.06.2018,"Silver futures rose in American trade away from early May lows, as the dollar index fell off July 14 highs, following earlier mixed data from the US. 
 
As of 06:58 GMT, silver futures ...",0.116666667,0.35,Positive
20019,Economies.com,silver,21.06.2018,"Silver futures fell in Asian trade away from April 19 highs for the fourth session out of six, as the dollar index steadied near year highs, following speeches by global central bank governors and ...",0.016666667,0.125,Positive
20021,Economies.com,silver,20.06.2018,"Silver futures tilted lower in American trade while the dollar index traded flat near July 17 highs, following earlier data from the US, the world's largest economy, and after speeches by ECB ...",0.015,0.225,Positive
20025,Economies.com,silver,20.06.2018,"Silver futures slipped in Asian trade away from April 19 highs to near one-month lows, as the dollar index hovered near one-year highs, ahead of a high-profile panel discussion on central banking in ...",0.05,0.2625,Positive
20028,Economies.com,silver,19.06.2018,"Silver futures fell in American trade away from April 19 highs for the fourth session as the dollar index hit July 17 highs, following earlier data from the US, the world's biggest ...",0,0.15,Neutral
20038,Economies.com,silver,15.06.2018,"Silver prices climbed for the third straight session to near two-month highs as Asian stocks wavered today, lending some liquidity to the white metal. 
 
Caution remains in the market as ...",0.06,0.16,Positive
20042,Economies.com,silver,14.06.2018,"Silver prices inched down today away from seven-week highs hit yesterday, even as Asian stocks lost ground as well. 
 
Demand tumbled on silver after the Federal Reserve raised interest ...",-0.077777778,0.144444444,Negative
20044,Economies.com,silver,13.06.2018,"Silver prices dipped away from seven-week highs hit in the previous session. 
 
Silver is down 0.2% in intraday trading today to $16.83 an ounce, after hitting a seven-week high yesterday ...",-0.054074074,0.331851852,Negative
20047,Economies.com,silver,13.06.2018,"Silver prices retreated on Wednesday for the second straight day as demand falls on commodities and safe havens in particular, while investors await the Federal Reserve's policy meeting ...",0.216666667,0.308333333,Positive
20050,Economies.com,silver,12.06.2018,"Silver prices fell on Tuesday away from seven-week highs as demand fell on commodities and dollar recovered against major rivals. 
 
Optimism is growing in the market over the US-North ...",0.0625,0.5,Positive
20054,Economies.com,silver,11.06.2018,"Silver prices rallied on Monday to seven-week highs as demand rose solidly on the safe haven and alternative investment. 
 
Silver's advance comes amid growing tensions in the market as ...",0.366666667,0.516666667,Positive
20057,Economies.com,silver,08.06.2018,"Silver prices dipped in Asian trade on Friday away from six-week highs hit yesterday amid trade tensions before the G7 summit. 
 
Silver's rise yesterday came as US treasury yields ...",0,0,Neutral
20059,Economies.com,silver,07.06.2018,"Silver prices traded mostly flat near three-week highs hit yesterday as demand declines on safe havens in the markets while stocks rebound. 
 
Silver's rally yesterday came on the back of ...",0.14375,0.25625,Positive
20063,Economies.com,silver,06.06.2018,"Silver prices rose on Wednesday for the second session, moving back into sideways trading that dominated the white metal's movements recently. 
 
Silver is eking out gains as dollar ...",0.12,0.24,Positive
20066,Economies.com,silver,05.06.2018,"Silver prices moved little on Tuesday, relinquishing yesterday's losses and trading sideways, with dollar still represents a pressure factor on commodity prices. 
 
Asian stock indices ...",-0.09375,0.25,Negative
20069,Economies.com,silver,04.06.2018,"Silver prices edged up at the open after two sessions of losses, while Asian stocks gained ground today, capping demand on silver as a safe haven. 
 
Silver's minute gains come as dollar ...",0.166666667,0.333333333,Positive
20071,Economies.com,silver,01.06.2018,"Silver prices moved little in Asian trade on Friday after falling off one-week high yesterday, amid mounting tensions in financial markets about a looming global trade war. 
 
Fears ...",-0.0055,0.208,Negative
20076,Economies.com,silver,31.05.2018,"Silver prices rose in Asian trade on Thursday for the second session as the dollar stopped advancing and returned lower on profit-taking, paving the way of recovery for ...",0.2,0.316666667,Positive
20081,Economies.com,silver,30.05.2018,"Silver opened Asian trade lower on Wednesday as dollar strengthens and weighs on commodity prices. 
 
Silver is hovering near one-week lows while the dollar index hit 6-1/5 month highs ...",0.05,0.2,Positive
20086,Economies.com,silver,29.05.2018,"Silver prices opened the session lower on Tuesday before returning higher and recouping some of the losses, however, dollar's strength has kept a cap on recovery efforts. 
 
Asian stocks ...",0.125,0.25,Positive
20087,Economies.com,silver,28.05.2018,Silver dipped for the second straight session as demand fell on the safe haven after news about the resuming summit between US President Donald Trump and North Korea leader Kim Jong Un after Trump ...,0.233333333,0.3,Positive
20093,Economies.com,silver,25.05.2018,"Silver prices fell on Friday before the weekend but were still on track for a weekly profit after seesawing throughout the week. 
 
The dollar moved little yesterday, buoying silver to ...",-0.1875,0.5,Negative
20098,Economies.com,silver,24.05.2018,"Silver prices slipped on Thursday amid recent wavering, with dollar's surge tipping silver sharply lower yesterday before reversing higher at the open today and pulling back ...",0.025,0.4,Positive
20103,Economies.com,silver,23.05.2018,"Silver prices dithered today after relinquishing the wide gains of yesterday and closing flat, as risk appetite goes through similar stages of volatility. 
 
US treasury secretary at ...",-0.041666667,0.308333333,Negative
20108,Economies.com,silver,22.05.2018,"Silver losses ticked down but remained firmly near one-week highs touched earlier today, after maintaining the gains made recently. 
 
Silver managed to score profits for the last four ...",-0.011111111,0.301111111,Negative
20112,Economies.com,silver,18.05.2018,"Silver prices moved little on Friday before the weekend after marking two successive daily gains, but still on track for a weekly decline. 
 
The dollar held its ground against a basket ...",-0.09375,0.25,Negative
20116,Economies.com,silver,17.05.2018,"Silver prices rose on Thursday away from two-week lows touched yesterday as the white metal tries to regain footing after a spate of losses. 
 
Dollar edged down today, underpinning the ...",0.086111111,0.409722222,Positive
20118,Economies.com,silver,16.05.2018,"Silver futures rose nearly one percent in American trade away from May 2 lows while the dollar index hovered near December 19, 2017 highs, following earlier data from the US, the world's largest ...",0.133333333,0.391666667,Positive
20123,Economies.com,silver,15.05.2018,"Silver futures tumbled over two percent in American trade away from April 23 highs as the dollar index hit December 22, 2017 highs, following earlier data from Chins, the world's largest metals ...",0,0.2,Neutral
20126,Economies.com,silver,15.05.2018,Silver prices retreated in European trade on Tuesday for the third straight session to a one-week trough as the dollar rose against a basket of major rivals while haven demand ...,0.1725,0.37,Positive
20128,Economies.com,silver,14.05.2018,"Silver futures fell nearly one percent in American trade away from April 23 highs as the dollar index settled higher, amid a lack of data from the US, and after a speech by Federal Reserve Bank of ...",0.116666667,0.3,Positive
20132,Economies.com,silver,14.05.2018,"Silver dipped on Monday for the second straight day alongside copper prices, with the losses mitigated by dollar's decline against a basket of major rivals for the third ...",0.065625,0.225,Positive
20135,Economies.com,silver,11.05.2018,"Silver futures traded mostly flat near April 23 highs as the dollar index fell off December 22 highs, following earlier data from China, the world's largest metals consumer, and the ...",0.01875,0.28125,Positive
20139,Economies.com,silver,11.05.2018,"Silver prices moved little on Friday after hitting two-week highs yesterday, with the dollar's decline opening the door for silver's timid recovery attempts. 
 
The dollar reversed lower ...",-0.1875,0.5,Negative
20141,Economies.com,silver,10.05.2018,"Silver futures rose over one percent in American trade away from December 18 lows, as the dollar index fell off December 22 highs, following earlier data from China, the world's largest metals ...",0.15,0.3875,Positive
20144,Economies.com,silver,10.05.2018,"Silver prices inched up in Asian trade on Thursday after high volatility yesterday, with the gains capped by advances in Asian stocks due to higher oil prices. 
 
Silver marked one-week ...",0.064166667,0.335833333,Positive
20146,Economies.com,silver,09.05.2018,"Silver futures rose to April 25 highs in American trade as the dollar index fell off December 22 highs, following earlier data from the US, and amid mounting haven demand. 
 
As of 05:09 ...",0.15,0.3875,Positive
20150,Economies.com,silver,09.05.2018,"Silver prices fell on Wednesday for the third straight day after failing to capitalize on the weakness in Asian stock indices, while the dollar advances against a basket of main ...",0.091666667,0.183333333,Positive
20152,Economies.com,silver,08.05.2018,"Silver futures titled lower in American trade as the dollar index hit December 27 highs, following earlier data from the US, the world's largest metals consumer, and amid a lack thereof from the ...",0,0.2,Neutral
20156,Economies.com,silver,08.05.2018,"Silver prices steadied on Asian trade after losing its chances of climbing following yesterday's dip, as Asian stock indices rebounded, hurting demand on safe havens such as ...",0.1,0.22,Positive
20158,Economies.com,silver,07.05.2018,"Silver futures tilted lower in American trade as the dollar index hit December 28, 2017 highs, amid a lack of data from the US, the world's largest economy. 
 
As of 07:07 GMT, silver ...",0,0,Neutral
20162,Economies.com,silver,07.05.2018,"Silver prices rose at the start of the week as the dollar index lost ground, underpinning dollar-denominated commodity futures, while Asian stock indices wavered. 
 
Silver is climbing ...",0.3,0.475,Positive
20164,Economies.com,silver,04.05.2018,"Silver futures tilted higher in American trade away from December 18 lows for the fourth consecutive session, shrugging off dollar's advance to December 28 highs against a basket of major rivals, ...",0.078125,0.25,Positive
20168,Economies.com,silver,04.05.2018,"Silver prices managed to rise on Friday for the third straight session as Asian stock indices lost ground, underpinning demand on silver as an alternative investment, while dollar ...",0.066666667,0.133333333,Positive
20171,Economies.com,silver,03.05.2018,"Silver futures rose nearly one percent in American trade away from December 18 lows as the dollar index gave up ground, following earlier data from the US, the world's largest ...",0.14,0.39,Positive
20174,Economies.com,silver,03.05.2018,"Silver prices edged up for the second session as Asian stocks wavered and registered losses, underpinning demand on silver as a safe haven. 
 
Stocks wavered ahead of highly-anticipated ...",0.166666667,0.166666667,Positive
20176,Economies.com,silver,02.05.2018,"Silver futures rose nearly two percent in American trade away from December 18, 2017 lows, even as the dollar index scaled December 28 highs, following earlier data from the US, the world's largest ...",0.14,0.39,Positive
20180,Economies.com,silver,02.05.2018,"Silver prices powered up today away from 4-1/2 month low touched yesterday, as Asian stocks wavered and took a back seat, in turn buoying demand on the safe haven.  
 
Silver's ...",0.125,0.2,Positive
20182,Economies.com,silver,01.05.2018,"Silver futures slid over one percent in American trade to December 18, 2017 lows, while the dollar index hit January 10 highs, following earlier data from the US, the world's largest ...",0,0.2,Neutral
20186,Economies.com,silver,01.05.2018,"Silver prices failed to score gains today even as Asian stocks wavered and many other markets were shut for holidays. 
 
Asian stock indices wavered today as other markets took a hiatus, ...",-0.041666667,0.258333333,Negative
20188,Economies.com,silver,30.04.2018,"Silver futures fell nearly one percent in American trade to March 20 lows as the dollar index gained ground, following earlier data from the China, the world's largest metals consumer, and the ...",0.025,0.25,Positive
20192,Economies.com,silver,30.04.2018,"Silver prices wavered considerably in Asian trade on Monday, plumbing six-week lows before returning higher later in the session. 
 
Asian stock indices rose on strong risk appetite after ...",0.213888889,0.363888889,Positive
20194,Economies.com,silver,27.04.2018,"Silver futures tilted lower in American trade to April 9 lows as the dollar index hit January 11 highs, following earlier data from the US, the world's largest economy. 
 
As of 07:01 ...",0,0.2,Neutral
20197,Economies.com,silver,27.04.2018,"Silver prices edged down in Asian trade on Friday to near two-week lows hit yesterday as dollar regained footing while demand dipped on the white metal. 
 
Dollar heaved up to three-month ...",-0.013888889,0.172222222,Negative
20200,Economies.com,silver,26.04.2018,"Silver futures titled lower in American trade to April 9 lows as the dollar index scaled January 15 highs, following earlier data from the US, the world's largest economy. 
 
As of 09:33 ...",0,0.2,Neutral
20203,Economies.com,silver,26.04.2018,"Silver prices rose on Thursday away from one-week lows hit yesterday as negative pressure continues to hurt commodities due to dollar's advance. 
 
Dollar rose to 3-1/2 month high against ...",0.187,0.643,Positive
20205,Economies.com,silver,25.04.2018,"Silver futures slid over one percent to April 13 lows as the dollar index hits January 15 highs, amid a lack of data from the US, the world's largest economy. 
 
As of 06:31 GMT, silver ...",0,0,Neutral
20209,Economies.com,silver,25.04.2018,"Silver prices recovered for the second straight session on Wednesday in an attempt to recoup the recent losses losses of this week. 
 
Silver's recovery today comes as Asian stocks lost ...",0.05,0.1625,Positive
20211,Economies.com,silver,24.04.2018,"Silver futures rose nearly one percent away from April 16 lows, as the dollar index fell off January 15 highs, following earlier data from the US, the world's largest economy. 
 
As of ...",0.175,0.4875,Positive
20215,Economies.com,silver,24.04.2018,"Silver prices tried to recover in Asian trade after tumbling yesterday and losing most of the gains made last week as commodities faced heavy pressure. 
 
Dollar's surge pushed commodity ...",0.075,0.266666667,Positive
20217,Economies.com,silver,23.04.2018,"Silver futures slid 3% in American trade to April 17 lows as the dollar index rose to January 22 highs, following earlier data from the US, the world's largest economy. 
 
As of 07:09 ...",0.15,0.3875,Positive
20221,Economies.com,silver,23.04.2018,"Silver prices deepened their losses on Monday for the second straight session away from 11-week highs, as traders collect profits. 
 
Silver's dip comes as dollar recovered while ...",0.1,0.2,Positive
20223,Economies.com,silver,20.04.2018,"Silver futures fell nearly one percent in American trade away from January 29 highs as the dollar index bounced off March 27 lows for the fourth straight session, amid a lack of data from the US, the ...",0.075,0.2,Positive
