Serial,Source,Commodity,Date,Sentence,Polarity,Subjectivity,Sentiment_Type
17712,Money Control,gold,11.11.2011,Gold dips as Europe hopes dent haven appeal,0,0,Neutral
17714,Money Control,gold,11.11.2011,"Today, gold prices were trading lower in major metros in India. In the Mumbai market Standard gold (99.5 purity) was down Rs 165 at Rs 28950 and pure gold (99.9 purity) was down Rs 165 at Rs 29065.",-0.006865079,0.315555556,Negative
17716,Money Control,gold,11.11.2011,"At 15:31 hrs MCX GOLDPETAL January contract was trading at Rs 2928.00 down Rs 4.00, or 0.14%. It touched an intraday high of Rs 2935.00 and an intraday low of Rs 2922.00. So far 1710 contracts have been traded.",0.026111111,0.532222222,Positive
17717,Money Control,gold,11.11.2011,"Gold is back in favour and looks to be in the range of USD 1,740 per ounce on the lower side and about USD 1,800 per ounce on the higher side at the moment, said Ritesh Gandhi, senior research analyst of commodities and currencies at Anand Rathi Commodities.",0.125,0.25,Positive
17718,Money Control,gold,11.11.2011,"Gold futures in India extended losses from its Wednesday's peak as investors chose to book profits, but physical buying remained weak as traders sought further price falls to stock for the ongoing wedding season, dealers said on Friday.",-0.125,0.422619048,Negative
17719,Money Control,gold,11.11.2011,Kotak Commodity has come out with its report on bullion. According to the research firm Support for MCX Gold December contract is seen at Rs 28425 while Resistance is seen at Rs 29025.,-0.2,0.4,Negative
17721,Money Control,gold,11.11.2011,"At 14:08 hrs MCX GOLDGUINEA December contract was trading at Rs 23109.00 down Rs 11.00, or 0.05%. It touched an intraday high of Rs 23205.00 and an intraday low of Rs 23030.00. So far 2610 contracts have been traded.",0.026111111,0.532222222,Positive
17723,Money Control,gold,11.11.2011,Gold prices were trading lower in major metros in India. In the Ahmedabad market Standard gold (99.5 purity) was down Rs 255 at Rs 28985 and pure gold (99.9 purity) was down Rs 250 at Rs 29115.,-0.006865079,0.315555556,Negative
17725,Money Control,gold,11.11.2011,"At 11:00 hrs MCX GOLD December contract was trading at Rs 28647.00 down Rs 53.00, or 0.18%. It touched an intraday high of Rs 28687.00 and an intraday low of Rs 28576.00. So far 3876 contracts have been traded.",0.026111111,0.532222222,Positive
17726,Money Control,gold,11.11.2011,Angel Commodities has come out with its report on bullion. According to the research firm Gold and silver are expected to trade with a sideways bias today taking mixed cues from a weaker dollar and upbeat market sentiments.,-0.1,0.35,Negative
17727,Money Control,gold,11.11.2011,"Kishore Narne, vice president, Anand Rathi Commodities recommends buying crude at Rs 4,800 - 4,820 with stop loss below Rs 4,750 and look for target close to Rs 4,900 - 4,920.",-0.7,1,Negative
17728,Money Control,gold,11.11.2011,"Mangal Keshav has come out with its report on Gold, Silver, Copper",0,0,Neutral
17731,Money Control,gold,11.11.2011,Gold retreats in early Asian trade,0.05,0.15,Positive
17732,Money Control,gold,11.11.2011,"Gold fell for a third consecutive day on Thursday, its longest losing streak in nearly a month, hit by technical weakness and unwinding safe-haven play as nervous investors reacted to headlines painting a mixed picture of Europe's debt crisis.",0.025,0.1875,Positive
17733,Money Control,gold,10.11.2011,"Gold eases on Italy, Greece debt worries",0,0,Neutral
17737,Money Control,gold,10.11.2011,"Gold up on weaker dollar, Italy weighs",0,0,Neutral
17738,Money Control,gold,10.11.2011,Gold futures tumble to 4-day low as Italy fears ease,0,0.3,Neutral
17741,Money Control,gold,10.11.2011,Gold futures drop to 3-day low as Italian fears boost dollar,0,0.15,Neutral
17742,Money Control,gold,10.11.2011,U.S. gold falls 2 pct as Italy fear spooks markets,0,0,Neutral
17744,Money Control,gold,10.11.2011,Gold eases lower in early Asian trade,0.05,0.15,Positive
17747,Money Control,gold,09.11.2011,Gold steadies near six-week high as Italy fears mount,0.13,0.47,Positive
17748,Money Control,gold,09.11.2011,"India gold hits record high of 29,095 rupees/10 gms",0.16,0.54,Positive
17752,Money Control,gold,09.11.2011,"Gold prices were trading higher in Delhi, Jaipur, Chennai and Ahmedabad market, while trading marginally lower in Mumbai market. In the Delhi market Standard gold (99.5 purity) was up Rs 200 at Rs 29000 and pure gold (99.9 purity) was up Rs 200 at Rs 29140.",0.154761905,0.333333333,Positive
17755,Money Control,gold,09.11.2011,Gold futures edge lower as markets focus on Italy,0,0,Neutral
17756,Money Control,gold,09.11.2011,"India gold slipped from its morning high on Wednesday as investors chose to take profits after a rally that took it to a more than two months high triggered by safe haven buying, but traders hoped for bigger falls to stock up for weddings, dealers said.",0.264,0.516,Positive
17758,Money Control,gold,09.11.2011,"Today, gold prices were trading higher in Chennai and Ahmedabad market. In the Chennai market Standard gold (99.5 purity) was up Rs 180 at Rs 29020 and pure gold (99.9 purity) was up Rs 150 at Rs 28870.",0.154761905,0.333333333,Positive
17759,Money Control,gold,09.11.2011,"Dani Commodities has come out with its report on Gold, Silver, Copper and Crude Oil",-0.7,1,Negative
17760,Money Control,gold,09.11.2011,"At 11:03 hrs MCX GOLDPETAL January contract was trading at Rs 2938.00 down Rs 1.00, or 0.03%. It touched an intraday high of Rs 2959.00 and an intraday low of Rs 2931.00. So far 1249 contracts have been traded.",0.026111111,0.532222222,Positive
17761,Money Control,gold,09.11.2011,"The Dec contract on MCX for crude can be bought on dips to Rs 4,700 per barrel with a stop loss at Rs 4,650 per barrel and target of Rs 4,825 per barrel, said Comm Trendz Research & Fund Management's T Gnanasekar. Gold having reached an unmarked territory, PJ Commodity Ventures' Shreekant Jha said that the next target is Rs 29,000 per 10 gram.",-0.35,0.5,Negative
17762,Money Control,gold,09.11.2011,"Mangal Keshav has come out with its report on Gold, Silver, Copper, Crude Oil and Natural gas",-0.3,0.7,Negative
17763,Money Control,gold,09.11.2011,"Gold inched up on Wednesday on fears the euro zone debt crisis could engulf Italy, despite news that Prime Minister Silvio Berlusconi would resign, which was initially seen as clearing the way for a new leader to act more aggressively to tackle the country's debt problems.",0.212121212,0.318181818,Positive
17764,Money Control,gold,09.11.2011,Gold advances in early Asian trade,0.05,0.15,Positive
17768,Money Control,gold,08.11.2011,Gold futures fluctuate after Italy budget vote passes,0,0,Neutral
17771,Money Control,gold,08.11.2011,"Today, gold prices surged in the major metros in India. In the Jaipur market Standard gold (99.5 purity) was up Rs 575 at Rs 28825 and pure gold (99.9 purity) was up Rs 2185 at Rs 28940 in Mumbai market.",0.092261905,0.333333333,Positive
17774,Money Control,gold,08.11.2011,"India gold futures extended gains despite steady overseas markets, as prices tracked a weaker rupee, but physical buying was subdued by the high costs, dealers said.",0.108888889,0.394285714,Positive
17775,Money Control,gold,08.11.2011,Gold futures steady near six-week high ahead of Italy vote,0.142222222,0.48,Positive
17777,Money Control,gold,08.11.2011,Gold prices advanced in the major metros in India on Tuesday. Standard gold (99.5 purity) was up Rs 535 at Rs 28785 and pure gold (99.9 purity) was up Rs 540 at Rs 28905 in Mumbai market.,0.169196429,0.4,Positive
17779,Money Control,gold,08.11.2011,Geojit Comtrade has come out with its report on Gold and has given trading strategy on the same.,0,0.125,Neutral
17781,Money Control,gold,08.11.2011,"At 12:06 hrs MCX GOLD December contract was trading at Rs 28569.00 up Rs 147.00, or 0.52%. It touched an intraday high of Rs 28579.00 and an intraday low of Rs 28464.00. So far 6086 contracts have been traded.",0.086666667,0.613333333,Positive
17782,Money Control,gold,08.11.2011,"Dani Commodities has come out with its report on Gold, Silver, Copper, Crude Oil, Zinc and Nickel",-0.7,1,Negative
17783,Money Control,gold,08.11.2011,"Kishore Narne, vice president, Anand Rathi Commodities suggests selling copper at Rs 387-390 with a stop loss at 392. One can look for target close to Rs 382 on the lower side, he adds.",0,0,Neutral
17784,Money Control,gold,08.11.2011,Kotak Commodity has come out with its report on bullion. According to the research firm Support for MCX Gold December contract is seen at Rs 28000 while Resistance is seen at Rs 28800.,-0.2,0.4,Negative
17785,Money Control,gold,08.11.2011,Angel Commodities has come out with its report on bullion. As per the research firm Gold and silver are expected to trade higher today on account of rise in risk aversion in the global markets which will fuel safehaven demand for the precious metals.,0.09,0.46,Positive
17786,Money Control,gold,08.11.2011,"Gold prices hovered above USD 1,790 on Tuesday, after soaring more than 2% in the previous session, supported by safe haven demand as Italy took centre stage in the euro zone debt crisis.",0.208333333,0.316666667,Positive
17788,Money Control,gold,08.11.2011,Gold pares gains in early Asian trade,0.05,0.15,Positive
17790,Money Control,gold,07.11.2011,Gold futures jump to fresh 6-week high amid Italy speculation,0.23,0.52,Positive
17792,Money Control,gold,07.11.2011,CORRECTED - Gold up 1 pct as Europe debt worries linger,0,0,Neutral
17793,Money Control,gold,07.11.2011,"Gold futures rally to 6-week high on Greece, Italy fears",0.16,0.54,Positive
17794,Money Control,gold,07.11.2011,"Gold prices gained nearly 1 percent on Monday after Greece's politicians sealed a deal to form a coalition government, while continued uncertainty about resolving the zone's debt crisis supported safe-haven demand in bullion.",0.1,0.4,Positive
17797,Money Control,gold,06.11.2011,Gold futures - Weekly outlook: November 7-11,0,0,Neutral
17798,Money Control,gold,05.11.2011,"Angel Commodities has come out with its weekly technical outlook on MCX Gold, Silver, Copper and Crude.",-0.35,0.55,Negative
17799,Money Control,gold,04.11.2011,Gold declined for the first time in four days here today as a rally to a six- week high spurred some investors to sell the metal.,0.205,0.436666667,Positive
17800,Money Control,gold,04.11.2011,Angel Commodities has come out with its report on international commodities update. According to the research firm Base metals and crude oil prices are expected to trade on a positive note today on account of upbeat sentiments in the global markets due to easing Euro Zone debt concerns.,-0.212215909,0.465056818,Negative
17802,Money Control,gold,04.11.2011,"Gold prices were trading higher in the major metros in India. In Ahmedabad market, Standard gold (99.5 purity) was up Rs 255 at Rs 28280 and pure gold (99.9 purity) was up Rs 250 at Rs 28405.",0.131696429,0.375,Positive
17803,Money Control,gold,04.11.2011,"Both the precious metals, gold and silver, surged today on sustained buying for the ongoing marriage season amid a firming global trend.",0.25,0.5,Positive
17805,Money Control,gold,04.11.2011,"At 15:30 hrs MCX GOLDM November contract was trading at Rs 27900.00 up Rs 15.00, or 0.05%. It touched an intraday high of Rs 27951.00 and an intraday low of Rs 27695.00. So far 845 contracts have been traded.",0.086666667,0.613333333,Positive
17807,Money Control,gold,04.11.2011,Gold prices rose in the major metros in India on Friday. Standard gold (99.5 purity) was up Rs 295 at Rs 28230 and pure gold (99.9 purity) was up Rs 285 at Rs 28350 in Mumbai market.,0.219196429,0.4875,Positive
17809,Money Control,gold,04.11.2011,India gold steady with global markets,0.083333333,0.25,Positive
17810,Money Control,gold,04.11.2011,Geojit Comtrade has come out with its report on Gold,0,0,Neutral
17812,Money Control,gold,04.11.2011,"GEPL Capital has come out with its report on bullions, base metals and energy updates",-0.8,1,Negative
17814,Money Control,gold,04.11.2011,"At 11:57 hrs MCX GOLD December contract was trading at Rs 28007.00 up Rs 18.00, or 0.06%. It touched an intraday high of Rs 28035.00 and an intraday low of Rs 27922.00. So far 7086 contracts have been traded.",0.086666667,0.613333333,Positive
17815,Money Control,gold,04.11.2011,"Dani Commodities has come out with its report on Gold, Silver and Copper.",0,0,Neutral
17816,Money Control,gold,04.11.2011,"Nirmal Bang has come out with its report on Gold, Silver, Copper, Nickel, Lead and Crude",-0.7,1,Negative
17817,Money Control,gold,04.11.2011,"Angel Commodities has come out with its report on bullion. According to the research firm today, gold and silver are expected to trade with a positive bias, on account of a weaker dollar.",-0.024242424,0.448484848,Negative
17818,Money Control,gold,04.11.2011,"Gold ticked lower on Friday after rising more than 1% in the previous session, holding near its highest in six weeks due to the uncertainty surrounding the euro zone debt crisis and the prospect of a Greek exit from the euro.",0.061666667,0.288333333,Positive
17824,Money Control,gold,03.11.2011,"Gold futures trade above USD1,750 with Greece in focus",0,0.1,Neutral
17827,Money Control,gold,03.11.2011,Gold futures rally to 6-week high after ECB cuts rates,0.16,0.54,Positive
17828,Money Control,gold,03.11.2011,"Hem Securities has come out with its report on Copper, Crude, Gold and Silver",-0.7,1,Negative
17829,Money Control,gold,03.11.2011,"Dani Commodities has come out with its report on Gold, Silver, Copper",0,0,Neutral
17832,Money Control,gold,03.11.2011,"Gold futures edge higher on Greece debt woes, Fed outlook",0.25,0.5,Positive
17833,Money Control,gold,03.11.2011,"India gold edged higher bucking the worldwide trend on Thursday afternoon nudged by a weaker rupee, which made the dollar-quoted yellow metal expensive, though physical buying slowed as high prices deterred traders from new positions, dealers said.",0.007727273,0.3895671,Positive
17834,Money Control,gold,03.11.2011,IIFL has come out with its fundamental view on Gold and Silver,0,0,Neutral
17835,Money Control,gold,03.11.2011,"Today gold prices were trading flat in the major metros in India. In Chennai market, Standard gold (99.5 purity) was up by Rs 60 at Rs 27980 and pure gold (99.9 purity) was up by Rs 80 at Rs 27860.",0.062946429,0.28125,Positive
17836,Money Control,gold,03.11.2011,"Mangal Keshav has come out with its report on Gold, Silver, Copper, Crude Oil and Natural gas",-0.3,0.7,Negative
17838,Money Control,gold,03.11.2011,"News of the Greek referendum has reversed flows in financial markets world over. Therefore, the general sentiment in the market is to short commodities, except for the safe haven gold.",0.11,0.26,Positive
17839,Money Control,gold,03.11.2011,"Nirmal Bang has come out with its report on Gold, Silver, Copper, Nickel, and Crude",-0.7,1,Negative
17840,Money Control,gold,03.11.2011,Geojit Comtrade has come out with its report on Gold,0,0,Neutral
17841,Money Control,gold,03.11.2011,Gold steady as EU debt worries remain in focus,0.166666667,0.5,Positive
17842,Money Control,gold,02.11.2011,"Gold futures extend gains with Fed, Bernanke in focus",0,0,Neutral
17844,Money Control,gold,02.11.2011,Gold rises on deepening euro zone crisis,0,0,Neutral
17845,Money Control,gold,02.11.2011,Gold today gained for the first time in four days as concerns about Europe's debt crisis spurred demand for the metal as a protection of wealth.,0.25,0.333333333,Positive
17846,Money Control,gold,02.11.2011,"India gold edges higher on global leads, rupee weighs",0.125,0.25,Positive
17848,Money Control,gold,02.11.2011,"At 15:43 hrs MCX GOLDPETAL December contract was trading at Rs 2811.00 up Rs 12.00, or 0.43%. It touched an intraday high of Rs 2816.00 and an intraday low of Rs 2802.00. So far 47805 contracts have been traded.",0.086666667,0.613333333,Positive
17850,Money Control,gold,02.11.2011,Geojit Comtrade has come out with its report on Gold,0,0,Neutral
17851,Money Control,gold,02.11.2011,"Nirmal Bang has come out with its report on Gold, Silver, Copper, Nickel, Lead and Crude",-0.7,1,Negative
17853,Money Control,gold,02.11.2011,"At 14:06 hrs MCX GOLDGUINEA November contract was trading at Rs 22145.00 up Rs 125.00, or 0.57%. It touched an intraday high of Rs 22162.00 and an intraday low of Rs 22040.00. So far 14017 contracts have been traded.",0.086666667,0.613333333,Positive
17854,Money Control,gold,02.11.2011,"Today gold prices were trading higher in the major metros in India.  In Delhi market, Standard gold (99.5 purity) was up by Rs 800 at Rs 27800 and pure gold (99.9 purity) was up by Rs 800 at Rs 27,940.",0.131696429,0.375,Positive
17855,Money Control,gold,02.11.2011,Gold futures advance to 2-day high on Greek debt fears,0.08,0.27,Positive
17857,Money Control,gold,02.11.2011,"Gold prices firmed on Wednesday, riding on renewed safe-haven demand as fears about Greece's debt crisis returned after its government shocked the markets with a call for a referendum on a European Union aid deal.",-0.35,0.4,Negative
17859,Money Control,gold,02.11.2011,"Hem Securities has come out with its report on Copper, Crude, Gold and Silver",-0.7,1,Negative
17861,Money Control,gold,02.11.2011,"At 11:55 hrs MCX GOLD December contract was trading at Rs 27589.00 up Rs 64.00, or 0.23%. It touched an intraday high of Rs 27634.00 and an intraday low of Rs 27550.00. So far 5118 contracts have been traded.",0.086666667,0.613333333,Positive
17862,Money Control,gold,02.11.2011,"Gold prices held steady below $1,720 on Wednesday, as rekindled worries about Greece's debt crisis and a firm dollar put bullion under pressure, while safe-haven appetite is likely to support sentiment.",-0.011111111,0.633333333,Negative
17864,Money Control,gold,01.11.2011,"Gold futures remain under pressure by firm dollar, Greece fears",-0.2,0.4,Negative
17866,Money Control,gold,01.11.2011,"PRECIOUS - Gold eases as Greek vote, MF Global rattle markets",0.166666667,0.333333333,Positive
17867,Money Control,gold,01.11.2011,"Gold eases as Greek vote, MF Global rattle markets",0,0,Neutral
17869,Money Control,gold,01.11.2011,"Gold prices were trading higher in the major metros in India. In Chennai market, Standard gold (99.5 purity) was up by Rs 170 at Rs 27770 and pure gold (99.9 purity) was up by Rs 160 at Rs 27,640.",0.131696429,0.375,Positive
17871,Money Control,gold,01.11.2011,"At 15:46 hrs MCX GOLDM November contract was trading at Rs 27101.00 down Rs 79.00, or 0.29%. It touched an intraday high of Rs 27300.00 and an intraday low of Rs 27074.00. So far 8700 contracts have been traded",0.026111111,0.532222222,Positive
17873,Money Control,gold,01.11.2011,"Gold futures edge lower on dollar strength, EU fears support",0,0,Neutral
17875,Money Control,gold,01.11.2011,"At 13:57 hrs MCX GOLDGUINEA January contract was trading at Rs 22258.00 up Rs 6.00, or 0.03%. It touched an intraday high of Rs 22394.00 and an intraday low of Rs 22243.00. So far 47 contracts have been traded.",0.086666667,0.613333333,Positive
17877,Money Control,gold,01.11.2011,"Gold prices rose in the major metros in India on Tuesday. Standard gold (99.5 purity) was up by Rs 110 at Rs 27600 and pure gold (99.9 purity) was up by Rs 105 at Rs 27,720 in Mumbai market.",0.219196429,0.4875,Positive
17878,Money Control,gold,01.11.2011,"In an interview to Moneycontrol's Nasrin Sultana, Kaushal Jaini, AVP, Dani Commodities tells you the best options to buy gold and silver from and how to trade in crude?",0.15,0.65,Positive
17879,Money Control,gold,01.11.2011,Kotak Commodity has come out with its report on bullion. According to the research firm MCX Gold and Silver may note some decline tracking cues from international exchange.,-0.1,0.2,Negative
17881,Money Control,gold,01.11.2011,"At 11:45 hrs MCX GOLD December contract was trading at Rs 27447.00 up Rs 104.00, or 0.38%. It touched an intraday high of Rs 27464.00 and an intraday low of Rs 27366.00. So far 4471 contracts have been traded.",0.086666667,0.613333333,Positive
17882,Money Control,gold,01.11.2011,"Angel Commodities has come out with its report on bullion. According to the research firm Gold and Silver prices are expected to trade lower today, taking cues from a stronger dollar and weak global market sentiments.",-0.16875,0.35625,Negative
17883,Money Control,gold,01.11.2011,Geojit Comtrade has come out with its report on Gold.,0,0,Neutral
17884,Money Control,gold,01.11.2011,"Mangal Keshav has come out with its report on Gold, Silver, Copper, Crude Oil and Natural gas",-0.3,0.7,Negative
17890,Money Control,gold,31.10.2011,Gold futures trim losses as euro zone concerns linger,0,0,Neutral
17892,Money Control,gold,31.10.2011,Gold eases as dollar gains post-BoJ intervention,0,0,Neutral
17893,Money Control,gold,31.10.2011,OUTLOOK- India gold futures seen recovering this week,0,0,Neutral
17896,Money Control,gold,31.10.2011,"At 15:35 hrs MCX GOLDGUINEA October contract was trading at Rs 21600.00 down Rs 264.00, or 1.21%. It touched an intraday high of Rs 21885.00 and an intraday low of Rs 21500.00. So far 4075 contracts have been traded.",0.026111111,0.532222222,Positive
17897,Money Control,gold,31.10.2011,"NS Ramaswamy, head of commodities, Ventura Securities recommends buying copper at current levels with a target price of Rs 392 to 394 for intra day prospective. He said, ""For medium-term we are expecting prices even close to cross Rs 400 mark.""",0,0.2,Neutral
17898,Money Control,gold,31.10.2011,India gold falls by 1.5 pct on global leads,0,0,Neutral
17899,Money Control,gold,31.10.2011,All international commodities extended their downward rally to end sharply lower once again in the previous fortnight.,-0.097222222,0.305555556,Negative
17901,Money Control,gold,31.10.2011,"At 14:26 hrs MCX GOLDM November contract was trading at Rs 27013.00 down Rs 375.00, or 1.37%. It touched an intraday high of Rs 27328.00 and an intraday low of Rs 27000.00. So far 22687 contracts have been traded.",0.026111111,0.532222222,Positive
17903,Money Control,gold,31.10.2011,"Today Standard gold (99.5 purity) was up Rs 355 at Rs 27375 and pure gold (99.9 purity) was up Rs 355 at Rs 27,495 in Mumbai market.",0.107142857,0.25,Positive
17904,Money Control,gold,31.10.2011,Gold futures down sharply after Japan intervention,-0.140277778,0.519444444,Negative
17908,Money Control,gold,31.10.2011,"At 11:46 hrs MCX GOLDPETAL December contract was trading at Rs 2774.00 down Rs 31.00, or 1.11%. It touched an intraday high of Rs 2801.00 and an intraday low of Rs 2773.00. So far 43213 contracts have been traded.",0.026111111,0.532222222,Positive
17909,Money Control,gold,31.10.2011,Kotak Commodity has come out with its report on bullion. According to the research firm MCX Gold and Silver may note some decline tracking cues from international exchange.,-0.1,0.2,Negative
17910,Money Control,gold,31.10.2011,"Mangal Keshav has come out with its report on Gold, Silver, Copper, Zinc, Crude Oil and Natural gas",-0.3,0.7,Negative
17911,Money Control,gold,31.10.2011,Geojit Comtrade has come out with its report on Gold,0,0,Neutral
17912,Money Control,gold,31.10.2011,"Angel Commodities has come out with its report on Silver, Gold, Copper and Natural Gas",0.1,0.4,Positive
17913,Money Control,gold,31.10.2011,"T Gnanasekar, director, Comm Trendz Research & Fund Management has a sell call on copper.",0,0,Neutral
17915,Money Control,gold,30.10.2011,Gold futures - Weekly outlook: October 31-November 4,0,0,Neutral
17918,Money Control,gold,28.10.2011,Gold falls in early U.S. trade,0.1,0.3,Positive
17919,Money Control,gold,28.10.2011,"Dani Commodities  has come out with its report on Gold, Silver and Copper",0,0,Neutral
17921,Money Control,gold,28.10.2011,"Angel Commodities has come out with its report on Gold, Silver and Copper",0,0,Neutral
17924,Money Control,gold,28.10.2011,"At 15:52 hrs MCX GOLDPETAL November contract was trading at Rs 2789.00 down Rs 19.00, or 0.68%. It touched an intraday high of Rs 2805.00 and an intraday low of Rs 2785.00. So far 103560 contracts have been traded.",0.026111111,0.532222222,Positive
17925,Money Control,gold,28.10.2011,"In an interview to CNBC-TV18, Ritesh Gandhi, senior research analyst, commodity and currency at Anand Rathi Commodities says the big rally on aluminium, backed by optimism from European programme, needs to be evaluated on whether the euphoria lasts long or fazes out.",-0.016666667,0.166666667,Negative
17926,Money Control,gold,28.10.2011,"In an interview with CNBC-TV18, analyst at Fat Prophets, David Lennox says sustainability in commodity prices is key at this point in time.",0,1,Neutral
17927,Money Control,gold,28.10.2011,"Gold regained the Rs 28,000 per 10 grams mark after a month by adding Rs 110 today, on brisk buying by stockists driven by firming global trend.",0,0,Neutral
17929,Money Control,gold,28.10.2011,"At 14:23 hrs MCX GOLDGUINEA November contract was trading at Rs 22102.00 down Rs 156.00, or 0.70%. It touched an intraday high of Rs 22230.00 and an intraday low of Rs 22064.00. So far 15755 contracts have been traded.",0.026111111,0.532222222,Positive
17930,Money Control,gold,28.10.2011,Angel Commodities has come out with its report on Gold and Silver. As per the research firm gold and silver may trade on a positive note today on account of dollar weakness.,0.013636364,0.472727273,Positive
17932,Money Control,gold,28.10.2011,"At 11:45 hrs MCX GOLD December contract was trading at Rs 27664.00 down Rs 184.00, or 0.66%. It touched an intraday high of Rs 27770.00 and an intraday low of Rs 27625.00. So far 6998 contracts have been traded.",0.026111111,0.532222222,Positive
17933,Money Control,gold,28.10.2011,Geojit Comtrade has come out with its report on Gold,0,0,Neutral
17934,Money Control,gold,28.10.2011,"Naveen Mathur, Associate Director, Commodities & Currencies, Angel Broking has a buy call on crude oil.",-0.7,1,Negative
17936,Money Control,gold,28.10.2011,Gold inches up in early Asian trade,0.05,0.15,Positive
17939,Money Control,gold,27.10.2011,Gold hits 5-week high boosted by broadly weaker U.S. dollar,0.11125,0.42625,Positive
17940,Money Control,gold,27.10.2011,Gold steadies after EU deal emboldens risk-takers,0,0,Neutral
17943,Money Control,gold,27.10.2011,India gold retreats from 1-mth high; physical buying slows,0.08,0.341428571,Positive
17945,Money Control,gold,27.10.2011,Gold futures ease off 1-month high after EU reaches debt deal,0.16,0.54,Positive
17946,Money Control,gold,27.10.2011,Gold price rally triggers selling; investors still keen,0,0,Neutral
17947,Money Control,gold,27.10.2011,Gold hits one-month high on EU debt plan,0.16,0.54,Positive
17948,Money Control,gold,27.10.2011,Gold rises in early Asian trade,0.05,0.15,Positive
17950,Money Control,gold,26.10.2011,Gold futures add to gains amid EU uncertainty,0,0,Neutral
17952,Money Control,gold,26.10.2011,"Naveen Mathur of Angel Broking tells CNBC-TV18 that during this festive season, gold is a great play.",0.8,0.75,Positive
17954,Money Control,gold,26.10.2011,Gold futures extend rally to 1-month high ahead of EU summit,0.16,0.54,Positive
17955,Money Control,gold,26.10.2011,China`s gold frenzy triggers birth of small bourses,-0.25,0.4,Negative
17957,Money Control,gold,26.10.2011,"Spot gold rose nearly 1% on Wednesday to its highest level in more than a month, as safe-haven demand returned on growing doubts over a resolution to the euro zone debt crisis ahead of a key European.",0.24,0.57,Positive
17959,Money Control,gold,26.10.2011,Gold rises in early Asian trade,0.05,0.15,Positive
17962,Money Control,gold,25.10.2011,Gold futures rally as safe-haven buying re-emerges,0,0,Neutral
17965,Money Control,gold,25.10.2011,"India gold edged higher on Tuesday, helped by festival buying in the physical markets, although a strong rupee kept the upside in prices limited, dealers said.",0.15297619,0.379761905,Positive
17968,Money Control,gold,25.10.2011,"At 13:55 hrs MCX GOLDM November contract was trading at Rs 26648.00 up Rs 81.00, or 0.30%. It touched an intraday high of Rs 26685.00 and an intraday low of Rs 26582.00. So far 17043 contracts have been traded.",0.086666667,0.613333333,Positive
17969,Money Control,gold,25.10.2011,Gold futures edge higher with EU summit in focus,0.25,0.5,Positive
17970,Money Control,gold,25.10.2011,IIFL has come out with its report on Gold and Silver,0,0,Neutral
17972,Money Control,gold,25.10.2011,"At 12:04 hrs MCX GOLDPETAL December contract was trading at Rs 2734.00 up Rs 7.00, or 0.26%. It touched an intraday high of Rs 2739.00 and an intraday low of Rs 2731.00. So far 742 contracts have been traded.",0.086666667,0.613333333,Positive
17973,Money Control,gold,25.10.2011,"IIFL has come out with its report on Gold, base metals and Crude Oil",-0.75,1,Negative
17974,Money Control,gold,25.10.2011,"Angel Commodities has come out with its report on Silver, Gold and Crude",-0.7,1,Negative
17975,Money Control,gold,25.10.2011,"Angel Commodities has come out with its report on bullion. As per the research firm gold and silver are expected to trade with a positive bias today, on the back of mixed sentiments in the global markets which will boost safe-haven demand for precious metals. However, sharp gains will be capped due to dollar strength.",0.01969697,0.413383838,Positive
17976,Money Control,gold,25.10.2011,"Mangal Keshav has come out with its report on Gold, Silver, Copper, zinc, Crude oil and Natural gas",-0.3,0.7,Negative
17977,Money Control,gold,25.10.2011,"Gold has rallied on all occasions during the previous 4th quarters of last 5 years. During this period, demand for the yellow metal has remained robust amid increasing global uncertainties coupled with rising inflationary pressures amongst the emerging market economies.",-0.041666667,0.058333333,Negative
17978,Money Control,gold,25.10.2011,Geojit Comtrade has come out with its report on Gold.,0,0,Neutral
17979,Money Control,gold,25.10.2011,"Naveen Mathur, Associate Director, Commodities & Currencies, Angel Broking has a buy call on gold. He says,""Buy MCX Gold contract of December at around Rs 26,800, stop loss can be put in at around Rs 26,680."" He expects targets in the range of Rs 27,000-Rs 27,050 for intra-day trading.",0,0,Neutral
17982,Money Control,gold,24.10.2011,It's customary on Dhanteras to buy gold. The recent movement in gold prices indicates the wisdom behind this tradition. But are we in a passing cycle of upswing in gold or will gold continue to glitter?,-0.2,0.475,Negative
17983,Money Control,gold,24.10.2011,Gold futures add to gains as markets await EU developments,0,0,Neutral
17984,Money Control,gold,24.10.2011,"In an interview with CNBC-TV18, Kishore Narne, the Vice President of Anand Rathi Commodities tells investors if gold is a buy or sell this Dhanteras.",0,0,Neutral
17985,Money Control,gold,24.10.2011,"Angel Commodities has come out with its Gold. According to the research firm Gold is expected to trade on a positive note today, on account of choppy sentiments in the global financial markets which will boost safehaven demand for gold.",-0.045454545,0.257575758,Negative
17987,Money Control,gold,24.10.2011,"Spot Gold rates were trading mixed in the major metros in India. In Chennai market Standard gold (99.5 purity) was down by Rs 20 at Rs 27000 and pure gold (99.9 purity) was up by Rs 220 at Rs 27,120 in Mumbai.",0.024246032,0.307777778,Positive
17989,Money Control,gold,24.10.2011,"At 15:41 hrs MCX GOLDM November contract was trading at Rs 26721.00 up Rs 112.00, or 0.42%. It touched an intraday high of Rs 26737.00 and an intraday low of Rs 26562.00. So far 33676 contracts have been traded.",0.086666667,0.613333333,Positive
