Serial,Source,Commodity,Date,Sentence,Polarity,Subjectivity,Sentiment_Type
20740,Economies.com,oil,16.11.2017,"Oil futures fell nearly one percent in American trade to two-week lows as the dollar index bounced off October 20 lows, following a basket of data from the US, the world's largest energy ...",0.033333333,0.166666667,Positive
20742,Economies.com,oil,16.11.2017,"Oil prices fell in American trade to near two-week lows on US oversupply concerns, after inventories rose for the second week in a row, while output hit fresh record highs, as markets mpw expect OPEC ...",0.2,0.37,Positive
20744,Economies.com,oil,15.11.2017,"Oil futures fell in American trade to the lowest in two weeks, as the dollar bounced off the highest since October 20, following a basket of data from the US, including the EIA report that showed a ...",0,0.05,Neutral
20746,Economies.com,oil,15.11.2017,"US crude futures settled near a two-week trough in American trade on Wednesday, after initial data showed an unexpected rise in crude inventories last week, while traders await official data later ...",-0.15,0.433333333,Negative
20748,Economies.com,oil,14.11.2017,"Oil futures tumbled nearly two percent in American trade even as the dollar index hit the lowest since October 26, following a basket of data from China, the world's largest crude importer, and the ...",-0.15,0.375,Negative
20750,Economies.com,oil,14.11.2017,"Oil futures continued their decline in American trade for the third session in a row, trading near a one-week low hit yesterday amid concerns on US oversupply, especially after the US oil rig count ...",0.02,0.34,Positive
20752,Economies.com,oil,13.11.2017,"Oil futures were mixed in American trade as the dollar index gained ground, amid a lack of data from the US, the world's largest energy consumer, and after OPEC raised its forecasts for oil supplies ...",0,0.125,Neutral
20755,Economies.com,oil,10.11.2017,"Oil futures tilted lower in American trade but not far from recent 28-month highs, even as the dollar index plumbed the lowest since October 26, following a basket of data from the US, the world's ...",-0.0125,0.3375,Negative
20757,Economies.com,oil,10.11.2017,"Oil prices carried on their profits on Friday, heading for the fifth weekly gain in a row, after Saudi Arabia announced a cut in December exporters to balance the markers, which offset US oversupply ...",0,0,Neutral
20760,Economies.com,oil,09.11.2017,"Oil futures rose nearly one percent as the dollar index hit a one-week low, following a basket of data from China, the world's largest energy importer, and the US, the world's biggest consumer, in ...",0.175,0.4375,Positive
20763,Economies.com,oil,09.11.2017,"Oil prices carried on their losses in American trade for the third consecutive session, amid concerns about oversupply in the US after an unexpected increase in the country's crude inventories, while ...",-0.15,0.5,Negative
20765,Economies.com,oil,08.11.2017,"Oil futures rose in American trade as the dollar index bounced slightly off the highest since July 20, following a basket of data from China and the US, including the EIA report that showed an ...",0.108333333,0.304166667,Positive
20767,Economies.com,oil,08.11.2017,"US West Texas Intermediate reversed lower after earlier gains in European trade, heading for the second daily loss in a row as traders collect profits after prices hit 2-1/2 year highs, ahead of the ...",0,0.125,Neutral
20769,Economies.com,oil,07.11.2017,"Oil futures fell away from 28-month highs in American trade as the dollar index hit the highest since July 20, following remarks by OPEC Secretary General Muhammad Barkindo, and the release of the ...",0.016666667,0.2,Positive
20774,Economies.com,oil,03.11.2017,"Oil futures rose in American trade, on track for the fourth weekly profit in a row, even as the dollar index gained ground, following an array of data from the US, the world's largest energy ...",0.15,0.2625,Positive
20778,Economies.com,oil,02.11.2017,"Oil futures tilted higher in American trade as the dollar index lost ground, following a basket of data from the US, the world's largest energy consumer, while President Trump announced his pick to ...",0.083333333,0.2,Positive
20781,Economies.com,oil,01.11.2017,"Oil futures tilted lower in American trade as the dollar index gained ground, following a basket of data from the US, the world's largest energy consumer, which included the EIA report that showed a ...",0,0.05,Neutral
20784,Economies.com,oil,31.10.2017,"Oil futures rose in American trade as the dollar index moved flat, with the commodity on track for the best monthly performance since October, 2011, amid reports Russia and Saudi Arabia are in ...",0.39375,0.34375,Positive
20791,Economies.com,oil,26.10.2017,"Oil futures rose in American trade even as the dollar index hit the highest since July 20, following a basket of data from the US, the world's largest energy consumer, and after Saudi Crown Prince ...",0.2,0.35,Positive
20795,Economies.com,oil,25.10.2017,"Oil futures fell nearly one percent even as the dollar index lost ground for the first time in four sessions, following an array of data from the US, the world's largest energy consumer, including ...",0.116666667,0.277777778,Positive
20798,Economies.com,oil,24.10.2017,"Oil futures rose over one percent as the dollar index traded flat, following a stream of data from the US, the world's largest energy consumer.†
†
As of 06:56 GMT, US crude futures due on ...",-0.05,0.51,Negative
20801,Economies.com,oil,23.10.2017,"Oil futures tilted lower in American trade even as the dollar index rose for the second straight session to the highest since October 6, amid a lack of data from the US, the world's largest energy ...",0.2,0.3375,Positive
20804,Economies.com,oil,20.10.2017,"Oil futures tilted higher in American trade even as the dollar index rose for the fifth session in seven from the lowest since late 2014, following an array of data from the US, the world's largest ...",0.11,0.43,Positive
20808,Economies.com,oil,19.10.2017,"Oil futures fell over one percent even as the dollar index lost ground for the second straight session, following an array of data from China and the US, the world's largest energy consumer, and ...",0.066666667,0.166666667,Positive
20811,Economies.com,oil,18.10.2017,"Oil futures tilted higher as the dollar index hit the highest in a week, following a basket of data from the Us, the world's largest energy consumer, including the EIA report that showed a ...",0.125,0.3,Positive
20814,Economies.com,oil,17.10.2017,"Oil futures tilted lower as the dollar index hit the highest since October 10, following an array of data from the US, the world's largest energy consumer, while markets price in the Kurdish ...",0,0.1,Neutral
20817,Economies.com,oil,16.10.2017,"Oil futures hit a three-week high even as the dollar index gained ground, following an array of data from China and the US, the world's largest energy consumer, as markets price in the Iraqi federal ...",0.08,0.32,Positive
20820,Economies.com,oil,13.10.2017,"Crude futures rose nearly two percent as the dollar index hit the lowest since September 26, following an array of data from China and the US, the world's largest economy, and amid expectations that ...",6.94E-18,0.6125,Positive
20824,Economies.com,oil,12.10.2017,"Oil futures fell over one percent as the dollar index advanced for the first time in five sessions, following an array of data from the US, the world's largest energy consumer, including the EIA ...",0.216666667,0.344444444,Positive
20829,Economies.com,oil,10.10.2017,nan,0,0,Neutral
20832,Economies.com,oil,09.10.2017,"Oil futures tilted higher against the dollar in American trade as the US market shuts down for the Columbus Day holiday, and after OPEC Secretary General Muhammad Barkindo's remarks about the need to ...",0.036111111,0.322222222,Positive
20834,Economies.com,oil,06.10.2017,"Oil futures tumbled nearly three percent in American trade as the dollar index hit the highest since July 26, following an array of data from the US, the world's largest energy consumer, and as ...",0.033333333,0.166666667,Positive
20836,Economies.com,oil,06.10.2017,"Oil prices deepened their losses in American trade, with US crude plumbing a two-week trough, while Brent shed over 1.5%, as concerns mount over the potential damage to the US oil industry again as ...",-0.233333333,0.666666667,Negative
20839,Economies.com,oil,05.10.2017,"Oil futures jumped nearly two percent in American trade as the dollar index lost ground, following an array of data from the US, the world's largest energy consumer, and amid market optimism as Saudi ...",0.033333333,0.166666667,Positive
20842,Economies.com,oil,04.10.2017,"Oil futures gave up some ground in American trade as the dollar index inched lower as well, following a stream of pertinent data from the US, including the EIA report that showed a ...",0,0.05,Neutral
20847,Economies.com,oil,02.10.2017,"Crude futures fell in American trade as the dollar index gained ground, following an array of data from the US, the world's largest energy consumer, and after the International Energy Agency ...",-0.175,0.275,Negative
20850,Economies.com,oil,29.09.2017,"Oil futures wavered in mixed trading as the dollar index settled near the highest since August 18, following an array of data from the US, the world's largest energy consumer.†
†
As of ...",0.033333333,0.25,Positive
20854,Economies.com,oil,28.09.2017,"Oil futures fell over one percent even as the dollar index bounced off the highest since August 18, following a spate of data from the US, the world's largest energy consumer, and amid concerns about ...",0,0.1,Neutral
20857,Economies.com,oil,27.09.2017,"Oil futures fell for the second straight session on profit-taking after surging earlier this week, as markets price in the results of Kurdistan's vote for independence from Iraq, while the dollar ...",0.066666667,0.3,Positive
20860,Economies.com,oil,26.09.2017,"Oil futures fell on profit-taking after surging on Monday, as markets price in the Kurdistan independence referendum from Iraq, while the dollar hits its highest since late August, following a spate ...",-0.15,0.35,Negative
20863,Economies.com,oil,25.09.2017,"Oil futures rallied over two percent in American trade even as the dollar index advanced as well, as markets price in the fallout of Kurdistan's independence referendum on Iraq's oil industry, which ...",0.2,0.3,Positive
20865,Economies.com,oil,22.09.2017,"Brent crude widened its gains in American trade on Friday, heading for the third daily profit in a row and hitting a six-month high, as US crude futures pared their losses, with oil futures overall ...",-0.177142857,0.362857143,Negative
20870,Economies.com,oil,21.09.2017,"Oil futures tilted higher in American trade as the dollar index bounded off the highest since September 5, following earlier data from the US, the world's largest energy consumer, and ahead of OPEC's ...",0.0625,0.275,Positive
20873,Economies.com,oil,20.09.2017,"Oil futures rose over one percent in American trade as the dollar index continued its downward march away from the highest since September 5 for the fourth session out of five, following a spate of ...",0.15,0.2625,Positive
20875,Economies.com,oil,20.09.2017,"US crude futures held on to their gains in American trade, hovering near four-month highs and maintaining their advance for the eighth session in a row, on track for the longest such streak in three ...",-0.15,0.475,Negative
20877,Economies.com,oil,19.09.2017,"Oil futures tilted lower in American trade as the dollar index gave up ground, following an array of data from the US, the world's largest energy consumer, and as the Federal Open Market Committee's ...",0,0.2,Neutral
20880,Economies.com,oil,18.09.2017,"Oil futures fell over one percent in American trade as the dollar index settled higher, following earlier data from the US, the world's largest energy consumer.†
†
As of 04:55 GMT, US ...",0.0625,0.275,Positive
20882,Economies.com,oil,18.09.2017,"Oil prices reversed lower in American trade after earlier gains in Europe, heading for the first loss in six days on profit-taking, with the losses curbed by the drop in the US oil rig count to a ...",0.083333333,0.277777778,Positive
20884,Economies.com,oil,15.09.2017,"Oil futures tilted lower in American trade even as the dollar index gave up ground, following a spate of data from the US, the world's largest energy consumer.†
†
As of 06:24 GMT, US ...",0,0.05,Neutral
20888,Economies.com,oil,14.09.2017,"Oil futures jumped nearly one percent in American trade as dollar retreats for the first time in four sessions, following earlier data from the US, the world's largest energy consumer, and China, the ...",0.07,0.266666667,Positive
20892,Economies.com,oil,13.09.2017,"Oil futures rose over one percent in American trade even as the dollar index rebounded for the fourth session away from the lowest since early 2015, following an array of data from the US, the ...",0.14,0.27,Positive
20895,Economies.com,oil,12.09.2017,"Oil futures rose in American trade even as the dollar index rebounded from the lowest since January 2, 2015, following earlier data from the US, the world's largest energy consumer, which showed the ...",0.15,0.3875,Positive
20897,Economies.com,oil,12.09.2017,"Oil prices reversed higher in American trade after declining in Europe, with prices heading for a second day of gains ahead of US crude inventory data, with additional support coming from Saudi ...",-0.1125,0.375,Negative
20899,Economies.com,oil,11.09.2017,"Oil futures wavered in American trade between black and red as the dollar index rebounded from the lowest since January 2, 2015, amid a lack of data from the US, the world's largest energy ...",-0.055555556,0.144444444,Negative
20901,Economies.com,oil,11.09.2017,"Oil futures reversed lower in American trade on Monday, deepening the losses sustained on Friday on expectations of a US inventory buildup as demand and drawings recede due to Hurricanes Harvey and ...",-0.0625,0.1875,Negative
20903,Economies.com,oil,08.09.2017,"Oil futures fell in American trade as the dollar index plumbed the lowest since January 2, 2015, following earlier data from the US, the world's largest energy consumer.†
†
As of 05:23 ...",0,0.2,Neutral
20907,Economies.com,oil,07.09.2017,"Oil futures tilted lower in American trade even as the dollar index careened to the lowest since January 6, 2015, following an array of data from the US, the world's largest energy consumer, ...",0,0.05,Neutral
20910,Economies.com,oil,06.09.2017,"Oil futures rose over one percent as the dollar index gave up ground, following a stream of data from the US, the world's largest energy consumer, and after Russian energy minister Alexander Novak ...",0.2,0.35,Positive
20912,Economies.com,oil,05.09.2017,"Oil futures surged over two percent as the dollar index gave up ground, following an array of data from the US, the world's largest energy consumer, and after Russia and Saudi Arabia discussed ...",0,0.1,Neutral
20915,Economies.com,oil,04.09.2017,"Oil futures rose in American trade as the dollar index lost ground, as US markets shut down on Monday for the Labor Day holiday, while markets assess the damages of Hurricane Harvey on the US ...",0.148148148,0.412962963,Positive
20916,Economies.com,oil,01.09.2017,"Oil futures moved little in American trade as the dollar index gained ground, following a spate of data from the US, the world's largest energy consumer.†
†
As of 08:24 GMT, US crude ...",-0.221875,0.4,Negative
20920,Economies.com,oil,31.08.2017,"Oil futures rose nearly three percent in American trade as the dollar index settled lower, following earlier data from the US, the world's largest energy consumer.†
†
As of 06:14 GMT, US ...",0.14,0.39,Positive
20922,Economies.com,oil,30.08.2017,"Oil futures were mixed in American trade after the dollar index rebounded from the lowest since early 2015 for the second session, following a basket of data from the US, the world's largest economy, ...",0.02,0.13,Positive
20925,Economies.com,oil,29.08.2017,"Oil futures fell for the second session on track for another weekly decline, shrugging off the dollar's tumble to the lowest since early 2015, following earlier data from the US, the world's largest ...",0.025,0.225,Positive
20928,Economies.com,oil,28.08.2017,"Oil futures fell in American trade as the dollar index marked the lowest since May 3, 2015, following earlier data from the US, the world's largest energy consumer, and after petrol prices hit ...",0.025,0.3,Positive
20933,Economies.com,oil,25.08.2017,"Oil futures tilted higher ahead of the weekend as the dollar index hit the lowest since August 3, following an array of data from the US, the world's largest energy consumer, and after Hurricane ...",0.125,0.3,Positive
20937,Economies.com,oil,24.08.2017,"Oil futures slumped over two percent in American trade as the dollar index gained ground, following earlier data from the US, the world's largest energy consumer, and after the Opec and non-Opec ...",0,0.2,Neutral
20942,Economies.com,oil,23.08.2017,"Oil futures advanced in American trade as the dollar index lost ground, following earlier data from the US, the world's largest energy consumer, including the EIA report that showed yet another ...",0.1,0.3,Positive
20945,Economies.com,oil,22.08.2017,"Oil futures rose in American trade, shrugging off the dollar's solid advance today following an array of data from the US, the world's largest economy.†
†
As of 06:10 GMT, US crude ...",-0.02,0.43,Negative
20948,Economies.com,oil,21.08.2017,"Oil futures tumbled over two percent in American trade, heading for the third weekly loss in a row, even as the dollar index plumbed the lowest since August 11, amid a lack of data from the US, the ...",0,0,Neutral
20952,Economies.com,oil,18.08.2017,"Oil futures surged in American trade, recouping most of the losses sustained throughout the week , while still heading for the third weekly loss in a row, as the dollar index gave up ground following ...",0.125,0.15,Positive
20956,Economies.com,oil,17.08.2017,"Oil futures rose in American trade even as the dollar index gained ground, following earlier data from the US, the world's largest energy consumer.†
†
As of 06:47 GMT, US crude futures ...",-0.02,0.51,Negative
20959,Economies.com,oil,16.08.2017,"Oil futures fell in American trade as the dollar index powered up to the highest since July 26, following earlier data from the US, the world's largest energy consumer, including the EIA report that ...",0,0.2,Neutral
20962,Economies.com,oil,15.08.2017,"Oil futures gave up ground in American trade as the dollar index hit the highest since July 26, following earlier data from the US, the world's largest energy consumer.†
†
As of 06:23 ...",0,0.2,Neutral
20963,Economies.com,oil,15.08.2017,"Oil crude prices rose modestly away from a two-week low touched yesterday, as expectations of a US inventory drawdown underpinned oil prices.
†
U.S. oil futures last traded at $47.64 a barrel, ...",5.55E-18,0.643333333,Positive
20967,Economies.com,oil,14.08.2017,"Oil futures tumbled over one percent in American trade as the dollar index advanced, following earlier data from China, the world's largest crude importer and second largest energy consumer, and amid ...",-0.05,0.366666667,Negative
20971,Economies.com,oil,11.08.2017,"Oil futures slid in American trade even as the dollar index gave up ground, following earlier data from the US, the world's largest economy, and after Saudi oil minister Khalid Al-Fallah praised ...",0,0.2,Neutral
20975,Economies.com,oil,10.08.2017,"Oil futures slid over one percent even as the dollar index gave up ground, following earlier data from the US, the world's largest economy, and after the release of OPEC's monthly report and Saudi ...",0,0.3,Neutral
20978,Economies.com,oil,09.08.2017,"Oil futures rose in American trade even as the dollar index hit a two-week high, following earlier data from the US, the world's largest energy consumer, including the EIA report that showed another ...",0.152,0.418,Positive
20982,Economies.com,oil,08.08.2017,"Oil futures tilted higher in American trade as the dollar index hit a two-week high, as investors lock their eyes on the Opec and non-Opec producer meeting in Abu Dhabi, which spilled on to its ...",0.136666667,0.346666667,Positive
20987,Economies.com,oil,07.08.2017,"Oil futures fell over one percent in American trade as the dollar index gave up ground, while eyes are fixed on the Opec and non-Opec Oversight meeting in Abu Dhabi today and tomorrow, where ...",0.05,0.1,Positive
20989,Economies.com,oil,07.08.2017,"Oil crude prices were little changed at the open on Monday, as markets wait for OPEC and non-OPEC producers meeting.
†
Oil futures last traded at $49.48 a barrel, down from the opening of ...",-0.208611111,0.471111111,Negative
20993,Economies.com,oil,04.08.2017,"Oil futures rose nearly one percent in American trade as the dollar index bounced off a 15-month nadir for the third session in a row, following earlier data from the US, the world's largest energy ...",0.116666667,0.325,Positive
20997,Economies.com,oil,03.08.2017,"Oil futures dropped even as the dollar slipped to near a 15-month nadir, following earlier data from the US, the world's largest energy consumer, which showed shale production climbed to 2-year high ...",0.065,0.385,Positive
21000,Economies.com,oil,02.08.2017,"Oil futures rose in American trade as the dollar index fell to the lowest since May 2, 2016, following earlier data from the US, the world's largest energy consumer, including the EIA report that ...",0.15,0.3875,Positive
21003,Economies.com,oil,01.08.2017,"Oil futures skidded over three percent in American trade away from a two-month high, as the dollar pulled away from the lowest since May 4, 2016, following earlier data from the US, the world's ...",0.04,0.285,Positive
21005,Economies.com,oil,01.08.2017,"Oil prices increased for the seventh session in a row, piercing through $50 for the first time since May, as dollar's drop had a positive effect on crude demand.
†
US crude futures last traded ...",-0.184545455,0.589090909,Negative
21008,Economies.com,oil,31.07.2017,"Oil futures fell in American trade away from a two-month high, even as the dollar index hit the lowest since May 4, 2016, following earlier data from the US, the world's largest energy ...",0.04,0.285,Positive
21011,Economies.com,oil,28.07.2017,"Oil prices jumped over one percent in American trade as the dollar index edged down to near the lowest since June 23, 2016, following earlier data from the US, and ahead of Federal Reserve Bank of ...",-0.011111111,0.257777778,Negative
21015,Economies.com,oil,27.07.2017,"Oil futures edged up near two-month highs as the dollar index hovered near 13-month lows, following earlier data from the US, the world's largest energy consumer.†
†
As of 04:46 GMT, US ...",0.05,0.35,Positive
21019,Economies.com,oil,26.07.2017,"Oil futures rose over one percent even as the dollar pulled away from the lowest since June 22, 2016, following earlier data from the US, the world's largest energy consumer, including the EIA report ...",0.2,0.516666667,Positive
21022,Economies.com,oil,25.07.2017,"Oil futures soared over three percent as the dollar hit the lowest since June 22, 2016, following earlier data from the US, and after the Opec and non-Opec Oversight Committee's meeting in Saint ...",0,0.3,Neutral
21025,Economies.com,oil,24.07.2017,"Oil futures jumped over one percent in American trade even as the dollar pulled away from the lowest since June 24, 2016, following earlier data from the US, the world's largest energy consumer, and ...",0,0.2,Neutral
21027,Economies.com,oil,24.07.2017,"Oil prices rose modestly on Monday after tumbling on Friday, as markets await OPECís meeting with non-OPEC producers.
†
Oil Futures last traded at $45.81 a barrel, with session-high at ...",0.233333333,0.638888889,Positive
21029,Economies.com,oil,21.07.2017,"Oil futures tumbled nearly two percent in American trade even as the dollar index hit the lowest since June 24, 2016, amid a lack of data from the US, the world's largest energy consumer, and ahead ...",0.05,0.2,Positive
21033,Economies.com,oil,20.07.2017,"Oil futures fell in American trade even as the dollar hit a fresh 11-month low, following earlier data from the US, the world's largest energy consumer.†
†
As of 05:32 GMT, US crude ...",-0.066666667,0.4,Negative
21037,Economies.com,oil,19.07.2017,"Oil futures rose over one percent as the dollar pulled modestly away from a 14-month nadir, following earlier data from the US, the world's largest energy consumer, including the EIA report, which ...",0.175,0.6125,Positive
21042,Economies.com,oil,18.07.2017,"Oil futures advanced for the sixth session in seven, as the dollar tumbled to the lowest since last August, amid a lack of data from the US, the world's largest energy consumer.†
†
As of ...",0.2,0.333333333,Positive
21045,Economies.com,oil,17.07.2017,"Oil futures fell for the first time in six sessions as dollar pulled away from a ten-month nadir, following earlier data from China, the world's largest oil importer, and the US, the world's largest ...",0.083333333,0.311111111,Positive
21049,Economies.com,oil,14.07.2017,"Oil futures rose nearly one percent for the fifth session in a row as the dollar index swooned to a ten-month trough, following earlier data from the US, the world's largest energy ...",0.175,0.4875,Positive
21051,Economies.com,oil,14.07.2017,Oil futures rose on Friday for the second straight session to a one-week high as demand climbed in China and overpowered oversupply concerns and the International Energy Agency's warnings about ...,0.192,0.378,Positive
21054,Economies.com,oil,13.07.2017,"Oil futures rose over one percent as the dollar index gained minuscule ground, following earlier data from the US, the world's largest energy consumer, and after Federal Reserve Chair Janet Yellen ...",0.2,0.516666667,Positive
21057,Economies.com,oil,12.07.2017,"Oil futures surged over one percent even as the dollar index edged up today, following earlier data from the US, the world's largest economy, including the EIA report, which showed the largest ...",0,0.3,Neutral
21060,Economies.com,oil,11.07.2017,"Oil futures jumped nearly two percent as the dollar index settled lower, following earlier data from the US, the world's largest energy consumer.†
†
As of 05:22 GMT, US crude futures due ...",-0.145,0.475,Negative
21063,Economies.com,oil,10.07.2017,"Oil futures rallied over one percent even as the dollar index gained ground today, following earlier data from the US, the world's largest energy consumer.†
†
As of 04:34 GMT, US crude ...",-0.233333333,0.533333333,Negative
21067,Economies.com,oil,07.07.2017,"Oil futures fell nearly three percent as the dollar index gained ground today, following earlier data from the US, the world's largest energy consumer, including the biannual testimony of Federal ...",0.033333333,0.333333333,Positive
21070,Economies.com,oil,06.07.2017,"Oil futures surged nearly two percent as the dollar index fell for the first time in five sessions, following earlier data from the US, the world's largest energy consumer, including the EIA report, ...",0.0875,0.333333333,Positive
21073,Economies.com,oil,05.07.2017,"Oil futures plunged over three percent away from one-month highs, after marking the longest daily winning streak since 2012, while the dollar index rebounded from ten-month lows for the fourth ...",0.166666667,0.25,Positive
21075,Economies.com,oil,04.07.2017,"Oil futures tilted lower amid thin trading on Tuesday, as US markets shut for the Independence Day holiday in the world's largest economy, while the dollar trades flat.
†
As of 07:19 GMT, US ...",-0.2125,0.4875,Negative
21077,Economies.com,oil,04.07.2017,"Oil prices hovered near four-week highs on Tuesday in thin trading due to the Independence Day holiday in the US, while earlier initial data showed OPEC's production surging to the highest this year, ...",-0.085,0.425,Negative
21078,Economies.com,oil,03.07.2017,"Oil futures surged nearly two percent for the eighth session in a row, marking the longest winning streak in two months, and shrugging off the dollar's rebound from nine-month lows, following earlier ...",0.15,0.4375,Positive
21081,Economies.com,oil,30.06.2017,"Oil futures surged nearly two percent for the eighth session in a row away from ten-month lows, marking the longest winning streak in two months, even as the dollar gained ground today, following ...",0.2,0.416666667,Positive
21085,Economies.com,oil,29.06.2017,"Oil futures tilted higher for the seventh session in a row away from ten-month lows, as the dollar hit the lowest since September, following earlier data from the US, the world's largest energy ...",0.083333333,0.366666667,Positive
21088,Economies.com,oil,28.06.2017,"Oil futures rose one percent away from ten-month lows for the sixth session in a row, as the dollar index plumbed the lowest since early October, following earlier data from the US, the world's ...",0.175,0.4625,Positive
21091,Economies.com,oil,27.06.2017,"Oil futures rose nearly two percent away from the lowest in ten months, as the dollar index bounced off the highest since November, 9, following earlier data from the US, the world's largest energy ...",0.14,0.39,Positive
21093,Economies.com,oil,26.06.2017,"Oil futures rose nearly one percent away from the lowest since August 10, 2016, shrugging off the dollar's modest advance today, following earlier data from the US, the world's largest energy ...",0.16,0.57,Positive
21096,Economies.com,oil,23.06.2017,"Oil futures tilted higher in American trade, moving farther away from ten-month lows as the dollar gave up ground, following earlier data from the US, the world's largest energy ...",0.0625,0.275,Positive
21100,Economies.com,oil,22.06.2017,"Oil futures rebounded from ten-month lows on Wednesday as the dollar settled lower, following earlier data from the US, the world's largest economy.†
†
As of 06:03 GMT, US crude futures ...",-0.233333333,0.533333333,Negative
21103,Economies.com,oil,21.06.2017,"Oil futures slumped in American trade to the lowest since November even as the dollar gave up ground, following the EIA report that showed a more than expected US inventory drawdown last ...",0.08,0.213333333,Positive
21106,Economies.com,oil,20.06.2017,"Oil futures fell over two percent in American trade to a seven-month low as the dollar index rose to the highest since late May, following earlier data from the US, the world's largest energy ...",0.05,0.408333333,Positive
21109,Economies.com,oil,19.06.2017,"Oil futures slid in American trade as the dollar index gained ground, amid a lack of data from the US, the world's largest energy consumer.†
†
As of 06:38 GMT, US crude futures due on ...",-0.275,0.458333333,Negative
21112,Economies.com,oil,16.06.2017,"Crude futures rose nearly one percent in American trade as the dollar index settled lower, following earlier data from the US, the world's largest energy consumer.†
†
As of 05:38 GMT, US ...",4.63E-18,0.491666667,Positive
21118,Economies.com,oil,14.06.2017,"Crude futures tumbled in American trade even as the dollar index fell to a seven-month low, following earlier data from the US, the world's largest energy consumer, including the weekly EIA report ...",-0.14,0.38,Negative
21121,Economies.com,oil,13.06.2017,"Oil futures rallied for the third session in a row as the dollar index edged down for the second session, following OPEC's monthly report.†
†
As of 05:59 GMT, US crude futures due on July ...",-0.163425926,0.293981481,Negative
21131,Economies.com,oil,07.06.2017,"Crude futures slumped in American trade as the dollar index rebounded from a seven-month low, while earlier data from the US, the world's largest energy consumer, showed the first inventory buildup ...",-0.09,0.426666667,Negative
21136,Economies.com,oil,05.06.2017,"Oil futures skidded over one percent in American trade as the dollar index settled higher, following earlier data from the US, the world's largest energy producer, while several Arab countries, led ...",0.05,0.22,Positive
21139,Economies.com,oil,02.06.2017,"Oil prices fell below $50 a barrel in American trade, heading for the second weekly loss in a row even as the dollar index gave up ground, and following earlier data from the US, the world's largest ...",0,0.15,Neutral
21143,Economies.com,oil,01.06.2017,"Oil futures rose in American trade even as the dollar gained ground, following earlier data from the US, the world's largest energy consumer, including the EIA report that showed a widened buildup in ...",0.15,0.3875,Positive
21146,Economies.com,oil,31.05.2017,"Oil futures slid nearly three percent in American trade, even as the dollar gave up ground, as profit-taking carries on following earlier data from the US, the world's largest energy ...",0.025,0.25,Positive
21150,Economies.com,oil,29.05.2017,"Crude prices tilted higher even as the dollar inched up, as US markets close for Memorial Day and trading cools down.†
†
As of 06:46 GMT, U.S. crude futures due on July 15 rose 0.38% to ...",-0.138425926,0.685648148,Negative
21153,Economies.com,oil,26.05.2017,"Crude prices tilted higher in American trade even as the dollar index gained ground, after earlier data from the US, the world's largest energy consumer.†
†
As of 05:12 GMT, U.S. crude ...",-0.23,0.6,Negative
21157,Economies.com,oil,25.05.2017,"Crude prices fell over three percent even as the dollar gave up ground, while the Organization of Petroleum Exporting Countries (OPEC) agreed to extend output cuts for nine more months until March in ...",-0.1,0.75,Negative
21159,Economies.com,oil,25.05.2017,"Oil prices fell in American trade after setting five-week highs earlier in the session, after OPEC officially agreed to extend productions cuts for nine more months, while continuing its meeting with ...",0.166666667,0.333333333,Positive
21176,Economies.com,oil,15.05.2017,"Crude prices rose nearly three percent in American trade as the dollar index fell according to their inverse relation, after Saudi Arabia's energy minister Khalid Al Faleh, and his Russian ...",5.55E-18,0.47,Positive
21225,Economies.com,oil,12.04.2017,"Crude prices fell in American trade on profit-taking despite dollar's earlier decline, and after a forecast-beating U.S. inventory drawdown last week.†
†
U.S. crude futures last traded at ...",-0.233333333,0.438888889,Negative
21227,Economies.com,oil,12.04.2017,"Oil prices held on to their gains in European trade on Wednesday, on track for the fifth daily profit in a row, and setting a six-week high, amid prospects of an extension to the global deal to cut ...",0.04,0.135,Positive
21229,Economies.com,oil,11.04.2017,"Oil prices fell in European trade on Tuesday for the first time in four sessions on profit-taking, after hitting five-week highs earlier, and amid concerns about U.S. oversupply, while losses were ...",0.083333333,0.277777778,Positive
21259,Economies.com,oil,21.03.2017,"Oil prices rose in European trade on Tuesday for the first time in four sessions on hopes for an extension to the global deal to cut production beyond June, while the dollar fell against a basket of ...",0.2125,0.320833333,Positive
21262,Economies.com,oil,20.03.2017,"Oil prices widened their losses in European trade on Monday, heading for the third daily loss in a row after the U.S. oil rig count rose for the ninth week in a row, offsetting news about a possible ...",0.12,0.39,Positive
21273,Economies.com,oil,10.03.2017,"Oil prices steadied on Friday following a wave of deep losses for three days, plumbing four-month lows on U.S. oversupply worries after U.S. crude stockpiles rose to record highs while shale ...",-0.025,0.6125,Negative
21288,Economies.com,oil,02.03.2017,"Oil prices fell in European trade on Thursday, heading for the third daily loss in a row amid mounting pressure from rising U.S. supplies, after crude inventories rose to new record highs last week.  ...",0.005194805,0.353030303,Positive
21295,Economies.com,oil,27.02.2017,"Oil prices held on to their gains in European trade on Monday, recovering all of their losses made on Friday after Russian energy minister's remarks about cutting output with a faster-than-expected ...",-0.2,0.3,Negative
21298,Economies.com,oil,24.02.2017,"Oil prices widened their losses in European trade on Friday under pressure from U.S. oversupply concerns, specially after crude stocks rose to new record highs last week, and ahead of the oil rigs ...",0.065584416,0.507106782,Positive
